customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,payment_method,internet_service,online_security,tech_support,paperless_billing,monthly_charges,total_charges,churn
CUST-10245,Female,0,No,No,6,Two year,Mailed check,No,No,No,No,110.89,630.88,No
CUST-10246,Male,0,Yes,No,13,Month-to-month,Electronic check,DSL,No,No,Yes,65.81,802.63,No
CUST-10247,Male,0,Yes,Yes,10,Month-to-month,Mailed check,No,Yes,No,No,63.05,611.6,Yes
CUST-10248,Male,0,Yes,No,28,Month-to-month,Credit card,No,Yes,Yes,No,69.47,2001.9,No
CUST-10249,Male,0,Yes,Yes,22,Month-to-month,Electronic check,DSL,No,No,No,31.17,723.15,No
CUST-10250,Female,0,No,No,0,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,106.66,20.0,Yes
CUST-10251,Male,0,No,Yes,5,One year,Bank transfer,DSL,Yes,Yes,Yes,55.41,301.93,Yes
CUST-10252,Female,0,Yes,No,15,One year,Bank transfer,Fiber optic,No internet service,No,No,55.69,829.31,No
CUST-10253,Male,0,No,No,14,Month-to-month,Credit card,Fiber optic,No,No,No,72.29,1017.14,No
CUST-10254,Male,0,No,No,17,Two year,Credit card,No,No internet service,No internet service,No,41.16,721.63,No
CUST-10255,Male,1,No,No,30,Month-to-month,Electronic check,DSL,No,Yes,No,58.05,1652.05,No
CUST-10256,Male,0,Yes,Yes,27,Two year,Credit card,DSL,Yes,Yes,Yes,80.3,2148.57,No
CUST-10257,Female,0,Yes,No,11,Month-to-month,Bank transfer,DSL,No internet service,No,No,107.95,1180.39,No
CUST-10258,Female,0,Yes,No,50,Month-to-month,Mailed check,Fiber optic,No,Yes,No,73.11,3730.38,Yes
CUST-10259,Male,0,No,No,1,Month-to-month,Bank transfer,No,Yes,No,Yes,119.25,131.51,Yes
CUST-10260,Male,1,No,No,21,Two year,Credit card,Fiber optic,No,No,Yes,57.82,1280.38,No
CUST-10261,Female,0,No,No,71,Two year,Mailed check,DSL,No,No,Yes,18.0,1244.36,No
CUST-10262,Male,0,Yes,No,19,Month-to-month,Credit card,DSL,No internet service,No,Yes,21.04,409.41,Yes
CUST-10263,Male,0,Yes,No,14,Month-to-month,Bank transfer,DSL,Yes,No,Yes,79.34,1075.51,Yes
CUST-10264,Male,0,Yes,No,3,One year,Mailed check,Fiber optic,No,No,Yes,56.83,176.4,Yes
CUST-10265,Female,0,No,Yes,39,Month-to-month,Bank transfer,DSL,No,Yes,No,97.66,3549.32,No
CUST-10266,Female,0,Yes,Yes,11,One year,Bank transfer,No,Yes,Yes,Yes,71.18,840.99,No
CUST-10267,Female,0,Yes,Yes,28,Month-to-month,Mailed check,DSL,Yes,Yes,Yes,68.0,1833.5,Yes
CUST-10268,Male,0,No,Yes,5,One year,Mailed check,No,No,No internet service,No,32.62,169.62,No
CUST-10269,Male,0,No,No,1,Month-to-month,Bank transfer,DSL,No,No,Yes,18.0,37.4,No
CUST-10270,Female,1,No,Yes,8,Month-to-month,Credit card,No,No,No,Yes,51.4,398.55,Yes
CUST-10271,Female,0,Yes,Yes,7,Month-to-month,Electronic check,No,No,No,Yes,30.27,230.24,No
CUST-10272,Female,0,No,No,49,Two year,Electronic check,No,No,No,Yes,18.45,836.92,No
CUST-10273,Female,0,Yes,No,48,Month-to-month,Mailed check,No,Yes,No internet service,Yes,70.01,3326.97,No
CUST-10274,Male,1,No,No,18,One year,Mailed check,DSL,No,No internet service,Yes,89.96,1644.16,No
CUST-10275,Female,0,Yes,No,0,Month-to-month,Electronic check,DSL,Yes,No,Yes,77.72,20.0,Yes
CUST-10276,Male,1,Yes,Yes,6,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,76.49,443.23,No
CUST-10277,Female,0,No,Yes,24,Two year,Credit card,No,Yes,Yes,Yes,40.32,1003.35,No
CUST-10278,Male,0,No,No,2,Month-to-month,Mailed check,DSL,Yes,No,Yes,26.67,71.37,No
CUST-10279,Female,0,No,No,28,Two year,Credit card,No,No,No internet service,No,34.17,894.32,No
CUST-10280,Female,0,Yes,No,0,Two year,Credit card,Fiber optic,No internet service,No,No,96.41,20.0,Yes
CUST-10281,Female,0,Yes,No,27,One year,Electronic check,DSL,Yes,No,Yes,59.3,1637.98,No
CUST-10282,Female,0,No,Yes,44,Month-to-month,Bank transfer,DSL,No,Yes,Yes,120.0,4920.16,No
CUST-10283,Male,0,No,No,15,Two year,Mailed check,DSL,No internet service,No internet service,Yes,96.66,1400.43,No
CUST-10284,Female,0,No,Yes,42,Two year,Credit card,DSL,No,Yes,No,119.61,4969.24,No
CUST-10285,Male,0,No,No,36,Two year,Electronic check,Fiber optic,No,No,Yes,65.58,2152.44,No
CUST-10286,Male,0,No,No,26,Two year,Electronic check,DSL,No internet service,Yes,Yes,71.47,1828.93,No
CUST-10287,Male,0,No,No,14,Month-to-month,Electronic check,Fiber optic,No,No,No,23.77,336.5,Yes
CUST-10288,Male,0,Yes,No,7,One year,Electronic check,Fiber optic,Yes,No,No,65.78,498.36,No
CUST-10289,Female,0,Yes,No,47,Month-to-month,Electronic check,No,Yes,No,Yes,90.61,3997.09,Yes
CUST-10290,Male,0,Yes,No,25,Month-to-month,Electronic check,Fiber optic,No,No,Yes,120.0,2899.33,Yes
CUST-10291,Male,1,Yes,No,38,One year,Mailed check,Fiber optic,Yes,No,Yes,47.52,1689.14,No
CUST-10292,Male,0,No,No,19,One year,Mailed check,No,No,No,Yes,31.85,576.28,Yes
CUST-10293,Female,0,No,No,4,One year,Electronic check,DSL,No,Yes,Yes,97.24,386.39,Yes
CUST-10294,Female,0,No,No,72,Two year,Bank transfer,DSL,No,Yes,Yes,36.84,2732.0,No
CUST-10295,Female,1,Yes,No,4,Month-to-month,Electronic check,No,Yes,Yes,Yes,51.44,216.84,No
CUST-10296,Female,0,Yes,Yes,58,Month-to-month,Electronic check,DSL,No,No,Yes,120.0,6478.71,Yes
CUST-10297,Male,0,Yes,No,5,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No,52.58,257.28,No
CUST-10298,Male,1,No,No,11,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,90.99,1003.11,No
CUST-10299,Female,0,Yes,No,13,Month-to-month,Mailed check,Fiber optic,No,Yes,No,108.38,1392.67,No
CUST-10300,Male,0,No,No,61,Two year,Electronic check,Fiber optic,No,No internet service,No,47.13,2698.26,No
CUST-10301,Male,0,Yes,Yes,52,Month-to-month,Credit card,DSL,Yes,No,Yes,58.26,2911.65,No
CUST-10302,Male,0,Yes,Yes,41,Month-to-month,Credit card,Fiber optic,No,No internet service,Yes,60.85,2373.29,No
CUST-10303,Female,0,No,No,11,Month-to-month,Electronic check,No,No,Yes,No,71.18,808.27,No
CUST-10304,Female,0,No,Yes,0,One year,Mailed check,Fiber optic,No internet service,No,Yes,35.29,20.0,No
CUST-10305,Male,0,Yes,Yes,27,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,52.91,1406.36,No
CUST-10306,Female,1,No,Yes,12,Month-to-month,Electronic check,DSL,No,No,Yes,18.0,246.46,Yes
CUST-10307,Female,0,No,Yes,33,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,32.57,1131.67,Yes
CUST-10308,Female,0,No,No,38,Month-to-month,Credit card,DSL,No,No,No,80.12,3060.64,No
CUST-10309,Female,0,No,No,13,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,90.97,1169.96,No
CUST-10310,Female,0,No,No,33,One year,Bank transfer,Fiber optic,Yes,No internet service,Yes,87.72,2778.19,No
CUST-10311,Male,0,Yes,No,43,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,114.69,5156.21,No
CUST-10312,Female,0,No,Yes,63,Two year,Mailed check,No,No,Yes,Yes,96.06,6295.03,No
CUST-10313,Male,0,Yes,Yes,20,Month-to-month,Credit card,DSL,No,No,No,51.93,980.45,Yes
CUST-10314,Male,0,No,No,36,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,88.5,3007.89,Yes
CUST-10315,Female,0,Yes,No,16,One year,Bank transfer,Fiber optic,Yes,Yes,Yes,30.0,480.12,No
CUST-10316,Male,0,Yes,Yes,1,One year,Mailed check,Fiber optic,No,No internet service,Yes,37.87,56.68,Yes
CUST-10317,Male,0,No,No,4,Month-to-month,Bank transfer,DSL,No,No,Yes,72.26,303.64,Yes
CUST-10318,Male,0,Yes,No,3,One year,Credit card,DSL,No internet service,No,No,35.97,117.74,No
CUST-10319,Female,0,Yes,No,4,Month-to-month,Bank transfer,No,No,Yes,Yes,18.0,85.54,No
CUST-10320,Female,1,No,Yes,0,Two year,Electronic check,Fiber optic,No,No,Yes,75.93,20.0,No
CUST-10321,Male,0,No,No,46,One year,Credit card,Fiber optic,No,Yes,No,94.65,4538.17,No
CUST-10322,Female,0,No,Yes,19,Month-to-month,Credit card,No,Yes,No,No,97.47,1892.97,Yes
CUST-10323,Female,0,Yes,No,11,Month-to-month,Mailed check,DSL,Yes,No,Yes,107.63,1181.97,No
CUST-10324,Female,0,No,No,12,One year,Bank transfer,No,No,No internet service,Yes,93.55,1035.14,No
CUST-10325,Female,0,Yes,No,14,One year,Mailed check,DSL,Yes,No,Yes,49.69,653.22,No
CUST-10326,Male,1,Yes,Yes,1,Two year,Electronic check,Fiber optic,No internet service,No,Yes,62.11,81.77,No
CUST-10327,Male,1,No,Yes,7,Two year,Mailed check,Fiber optic,No internet service,No internet service,No,54.84,376.53,No
CUST-10328,Female,0,No,No,45,Month-to-month,Electronic check,Fiber optic,No,No,No,61.18,2735.61,No
CUST-10329,Female,0,No,No,32,Two year,Bank transfer,DSL,Yes,No,Yes,79.3,2476.48,No
CUST-10330,Male,0,No,No,19,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,52.21,940.25,No
CUST-10331,Male,0,Yes,No,15,Month-to-month,Electronic check,DSL,No,No,Yes,41.76,627.5,Yes
CUST-10332,Female,0,No,Yes,7,One year,Electronic check,DSL,No,Yes,Yes,66.48,500.72,No
CUST-10333,Male,0,Yes,No,15,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,120.0,1700.67,No
CUST-10334,Female,0,No,Yes,21,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,95.7,2117.19,No
CUST-10335,Female,0,No,Yes,29,Two year,Electronic check,Fiber optic,Yes,No,No,32.26,894.15,No
CUST-10336,Male,0,No,No,4,Month-to-month,Electronic check,DSL,Yes,No,Yes,43.41,188.17,No
CUST-10337,Male,1,No,No,40,Two year,Credit card,DSL,No,Yes,Yes,93.14,3777.06,No
CUST-10338,Female,0,No,No,10,Month-to-month,Mailed check,DSL,Yes,No internet service,Yes,69.4,725.22,No
CUST-10339,Female,0,No,No,16,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,40.48,633.05,Yes
CUST-10340,Male,0,Yes,No,22,Month-to-month,Mailed check,Fiber optic,No,No internet service,No,93.59,1878.17,No
CUST-10341,Female,1,Yes,Yes,16,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,57.17,929.12,Yes
CUST-10342,Male,1,No,No,20,Two year,Electronic check,No,No internet service,No internet service,No,68.91,1327.0,Yes
CUST-10343,Female,0,No,No,2,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,52.11,121.95,No
CUST-10344,Male,0,Yes,No,13,Month-to-month,Mailed check,No,No,No internet service,No,26.58,334.34,No
CUST-10345,Male,0,Yes,No,7,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,46.42,331.51,No
CUST-10346,Male,0,Yes,No,2,One year,Bank transfer,Fiber optic,No internet service,Yes,No,78.08,175.33,Yes
CUST-10347,Female,0,No,No,5,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,49.91,247.71,Yes
CUST-10348,Female,0,Yes,No,22,One year,Electronic check,DSL,No,No internet service,Yes,45.66,995.36,No
CUST-10349,Male,0,Yes,No,5,One year,Credit card,Fiber optic,No,No,Yes,26.73,149.05,No
CUST-10350,Female,0,No,Yes,4,Month-to-month,Electronic check,No,No internet service,No,No,67.24,274.65,Yes
CUST-10351,Male,0,No,No,19,Two year,Credit card,DSL,No,Yes,No,68.2,1377.8,No
CUST-10352,Male,1,Yes,Yes,56,Two year,Credit card,DSL,No,Yes,Yes,37.8,2234.48,No
CUST-10353,Female,0,Yes,Yes,37,Month-to-month,Electronic check,Fiber optic,No,Yes,No,66.61,2419.12,No
CUST-10354,Female,0,No,Yes,56,One year,Credit card,Fiber optic,No,No,No,68.22,3566.27,No
CUST-10355,Male,0,Yes,Yes,20,One year,Credit card,Fiber optic,No,No,Yes,71.86,1413.97,No
CUST-10356,Female,0,No,No,12,Two year,Credit card,DSL,Yes,Yes,Yes,69.99,882.71,No
CUST-10357,Female,0,No,No,31,Month-to-month,Bank transfer,DSL,No,No internet service,No,44.23,1324.92,Yes
CUST-10358,Male,0,Yes,Yes,7,One year,Credit card,Fiber optic,No,No,No,72.22,500.85,No
CUST-10359,Male,1,No,Yes,1,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,63.41,84.76,No
CUST-10360,Female,0,Yes,No,10,Month-to-month,Credit card,Fiber optic,No internet service,Yes,Yes,70.12,717.14,Yes
CUST-10361,Male,0,Yes,Yes,8,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,86.9,687.94,Yes
CUST-10362,Male,0,No,No,27,Two year,Credit card,Fiber optic,Yes,No,Yes,91.73,2441.72,Yes
CUST-10363,Female,0,No,Yes,19,One year,Mailed check,DSL,No,No internet service,No,81.72,1555.89,No
CUST-10364,Male,0,Yes,Yes,3,One year,Bank transfer,DSL,Yes,Yes,Yes,76.21,231.3,No
CUST-10365,Male,0,Yes,No,57,One year,Credit card,Fiber optic,Yes,No,No,101.23,5626.09,No
CUST-10366,Female,0,Yes,No,21,Two year,Mailed check,Fiber optic,No,Yes,Yes,40.11,844.17,Yes
CUST-10367,Female,0,Yes,No,14,Month-to-month,Electronic check,DSL,No,No,Yes,32.0,490.09,No
CUST-10368,Male,0,No,Yes,66,Month-to-month,Electronic check,DSL,No,Yes,Yes,102.42,6359.9,No
CUST-10369,Male,0,Yes,No,2,Two year,Credit card,No,No,No,Yes,98.0,203.69,No
CUST-10370,Female,0,No,No,37,Month-to-month,Credit card,DSL,No,No internet service,No,90.6,3419.56,Yes
CUST-10371,Female,0,Yes,Yes,10,Month-to-month,Mailed check,No,No,No,No,56.51,557.0,Yes
CUST-10372,Female,0,No,Yes,28,One year,Credit card,No,No,No,Yes,113.26,2900.89,No
CUST-10373,Female,0,No,Yes,64,One year,Electronic check,Fiber optic,No,Yes,No,40.7,2738.61,No
CUST-10374,Male,1,No,No,17,Month-to-month,Electronic check,Fiber optic,No,No,Yes,47.27,748.24,Yes
CUST-10375,Female,0,Yes,Yes,0,Two year,Bank transfer,Fiber optic,No internet service,No,Yes,29.93,20.0,No
CUST-10376,Female,0,Yes,No,0,Month-to-month,Mailed check,DSL,No,No,Yes,48.83,20.0,Yes
CUST-10377,Male,1,Yes,Yes,9,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,66.61,614.46,Yes
CUST-10378,Female,0,No,Yes,36,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,50.16,1883.97,No
CUST-10379,Male,0,No,Yes,8,Month-to-month,Electronic check,Fiber optic,No,No,No,82.16,630.85,No
CUST-10380,Female,0,No,No,9,Month-to-month,Bank transfer,No,Yes,Yes,Yes,75.27,648.73,No
CUST-10381,Female,0,No,Yes,36,Month-to-month,Mailed check,No,Yes,No internet service,Yes,83.34,2919.94,Yes
CUST-10382,Female,0,Yes,No,2,Two year,Credit card,DSL,No,No,No,98.18,226.08,No
CUST-10383,Male,0,No,No,45,Two year,Credit card,Fiber optic,No,Yes,Yes,101.0,4116.78,No
CUST-10384,Male,0,No,No,7,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,66.67,449.97,No
CUST-10385,Female,0,Yes,No,1,Month-to-month,Electronic check,No,No,No internet service,Yes,70.96,91.52,Yes
CUST-10386,Male,1,Yes,No,2,Month-to-month,Credit card,DSL,No,Yes,Yes,45.72,105.84,No
CUST-10387,Male,0,No,No,72,One year,Electronic check,Fiber optic,No,No,Yes,120.0,8514.53,No
CUST-10388,Male,1,Yes,No,14,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,26.28,390.55,Yes
CUST-10389,Male,0,Yes,Yes,7,One year,Electronic check,Fiber optic,No,Yes,No,36.74,283.89,No
CUST-10390,Male,0,No,Yes,17,Month-to-month,Credit card,DSL,No,No,Yes,50.48,864.01,No
CUST-10391,Male,0,No,No,27,Two year,Credit card,No,No,No,Yes,18.0,464.76,No
CUST-10392,Female,0,Yes,No,9,Month-to-month,Credit card,Fiber optic,No,No internet service,No,57.99,544.04,No
CUST-10393,Female,0,Yes,No,31,Two year,Bank transfer,Fiber optic,No,No,No,66.63,2034.22,No
CUST-10394,Male,0,No,Yes,6,One year,Electronic check,DSL,Yes,Yes,Yes,42.81,277.92,No
CUST-10395,Female,0,No,No,2,One year,Credit card,Fiber optic,Yes,No,No,67.86,143.31,No
CUST-10396,Female,1,Yes,No,19,One year,Mailed check,No,No,No internet service,Yes,23.31,418.84,No
CUST-10397,Female,0,No,No,3,Two year,Mailed check,DSL,No,Yes,Yes,35.09,129.07,Yes
CUST-10398,Female,0,No,No,67,One year,Electronic check,No,Yes,Yes,No,81.66,5410.59,No
CUST-10399,Male,0,No,No,0,Two year,Electronic check,Fiber optic,No internet service,No,Yes,79.74,20.0,No
CUST-10400,Female,0,Yes,Yes,33,Month-to-month,Credit card,No,No,No,Yes,70.88,2372.34,Yes
CUST-10401,Female,0,Yes,No,7,Month-to-month,Electronic check,Fiber optic,No,No,Yes,86.34,628.07,Yes
CUST-10402,Male,0,No,No,44,Month-to-month,Electronic check,DSL,No,No,No,63.46,2916.18,No
CUST-10403,Male,0,Yes,No,1,Two year,Bank transfer,Fiber optic,No internet service,Yes,Yes,81.73,102.96,No
CUST-10404,Female,1,No,No,72,Month-to-month,Electronic check,DSL,Yes,No internet service,No,50.33,3737.28,No
CUST-10405,Female,0,Yes,No,2,Two year,Electronic check,DSL,Yes,No internet service,Yes,30.05,81.62,No
CUST-10406,Female,0,Yes,Yes,37,Month-to-month,Credit card,Fiber optic,No,Yes,No,67.22,2367.99,Yes
CUST-10407,Female,0,Yes,Yes,17,Month-to-month,Electronic check,DSL,No,No,Yes,94.31,1588.45,No
CUST-10408,Female,0,Yes,No,13,Month-to-month,Bank transfer,No,No,No,No,60.19,728.37,No
CUST-10409,Female,0,No,No,7,Month-to-month,Mailed check,Fiber optic,No,No,Yes,44.38,301.59,Yes
CUST-10410,Male,0,Yes,Yes,44,One year,Electronic check,No,Yes,No,Yes,78.35,3578.35,No
CUST-10411,Female,1,No,No,5,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,19.47,108.36,Yes
CUST-10412,Female,0,No,No,30,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,81.89,2433.31,Yes
CUST-10413,Male,0,Yes,Yes,14,Two year,Electronic check,DSL,No,Yes,Yes,28.32,432.06,No
CUST-10414,Male,1,No,Yes,72,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,75.17,5057.83,No
CUST-10415,Male,0,Yes,Yes,22,Month-to-month,Electronic check,Fiber optic,No,No,Yes,100.13,2148.85,Yes
CUST-10416,Male,0,No,No,2,Two year,Mailed check,No,No internet service,Yes,No,34.46,88.72,No
CUST-10417,Female,0,No,No,13,Month-to-month,Electronic check,DSL,No,Yes,No,117.39,1522.07,No
CUST-10418,Female,0,Yes,No,1,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,93.5,109.25,Yes
CUST-10419,Female,0,Yes,No,8,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No,84.38,707.29,No
CUST-10420,Female,0,No,No,10,Month-to-month,Electronic check,Fiber optic,No,No,No,52.68,526.47,Yes
CUST-10421,Female,0,No,No,46,Month-to-month,Electronic check,DSL,No internet service,No internet service,No,95.72,4237.81,Yes
CUST-10422,Female,0,Yes,No,43,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,67.49,2641.26,No
CUST-10423,Male,0,No,No,0,Month-to-month,Credit card,No,No,Yes,Yes,73.26,20.0,Yes
CUST-10424,Female,0,Yes,Yes,18,Month-to-month,Electronic check,No,No internet service,Yes,Yes,114.79,2189.34,No
CUST-10425,Male,0,No,No,6,Month-to-month,Electronic check,Fiber optic,No,No,Yes,74.27,470.74,Yes
CUST-10426,Male,0,Yes,No,9,Month-to-month,Mailed check,No,No,No,No,70.25,681.11,Yes
CUST-10427,Female,0,No,Yes,0,Month-to-month,Mailed check,No,No internet service,No,No,65.84,20.0,Yes
CUST-10428,Male,0,Yes,No,33,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,44.54,1471.07,Yes
CUST-10429,Female,0,No,No,72,One year,Electronic check,Fiber optic,No,No internet service,Yes,78.95,5890.25,Yes
CUST-10430,Male,1,No,No,5,Two year,Electronic check,Fiber optic,No,No internet service,Yes,59.33,310.3,Yes
CUST-10431,Female,0,No,No,10,One year,Electronic check,DSL,No,Yes,No,105.7,982.63,No
CUST-10432,Male,0,No,Yes,5,Two year,Electronic check,Fiber optic,No,No internet service,No,102.48,537.91,Yes
CUST-10433,Female,0,No,No,63,One year,Bank transfer,Fiber optic,Yes,No internet service,Yes,54.57,3185.8,No
CUST-10434,Female,0,No,No,0,Month-to-month,Electronic check,DSL,No,No,Yes,61.44,20.0,Yes
CUST-10435,Female,0,No,No,21,Month-to-month,Mailed check,No,No,No,No,30.47,676.93,Yes
CUST-10436,Female,1,No,No,49,Month-to-month,Mailed check,DSL,Yes,Yes,Yes,18.0,850.53,No
CUST-10437,Female,0,No,No,4,Month-to-month,Electronic check,DSL,Yes,Yes,No,78.7,347.45,Yes
CUST-10438,Male,0,No,Yes,21,Month-to-month,Credit card,Fiber optic,No,No,Yes,49.49,1082.45,Yes
CUST-10439,Male,0,Yes,No,1,Two year,Credit card,Fiber optic,No,No,No,84.77,108.6,No
CUST-10440,Male,1,No,No,40,Two year,Electronic check,DSL,Yes,No,No,38.74,1439.01,No
CUST-10441,Female,0,Yes,No,7,Month-to-month,Electronic check,DSL,No,No,No,57.22,398.19,No
CUST-10442,Male,1,No,No,72,One year,Bank transfer,DSL,Yes,No,No,61.98,4565.91,No
CUST-10443,Female,0,No,No,61,Month-to-month,Electronic check,DSL,No,Yes,Yes,60.91,3739.29,No
CUST-10444,Female,0,No,No,31,One year,Credit card,DSL,No,Yes,Yes,18.0,586.14,No
CUST-10445,Male,0,Yes,Yes,16,One year,Electronic check,Fiber optic,No,No internet service,No,89.26,1492.24,No
CUST-10446,Male,0,Yes,No,34,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,61.47,1986.33,No
CUST-10447,Female,0,No,No,3,One year,Electronic check,DSL,No,Yes,Yes,27.55,106.44,No
CUST-10448,Male,0,Yes,Yes,8,One year,Electronic check,Fiber optic,No internet service,Yes,No,101.02,839.41,No
CUST-10449,Female,0,Yes,Yes,0,Month-to-month,Electronic check,Fiber optic,No,No,Yes,102.27,20.0,Yes
CUST-10450,Female,0,No,No,24,Month-to-month,Bank transfer,Fiber optic,No,No,No,70.02,1559.89,Yes
CUST-10451,Female,0,No,No,39,Two year,Credit card,DSL,Yes,No,Yes,61.92,2395.47,No
CUST-10452,Female,0,Yes,Yes,70,Two year,Credit card,DSL,No,No,No,56.39,4055.95,No
CUST-10453,Female,0,No,Yes,27,One year,Electronic check,No,No,Yes,Yes,34.03,859.23,No
CUST-10454,Male,0,Yes,Yes,31,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,62.27,1897.89,Yes
CUST-10455,Male,0,No,Yes,54,Month-to-month,Mailed check,No,No,No,Yes,18.0,1011.1,Yes
CUST-10456,Female,0,Yes,No,66,One year,Mailed check,Fiber optic,No,No,Yes,96.98,5828.04,No
CUST-10457,Female,0,No,No,16,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,43.02,713.57,Yes
CUST-10458,Male,0,Yes,No,2,Month-to-month,Bank transfer,No,Yes,No,No,18.73,59.16,No
CUST-10459,Male,0,No,No,15,Month-to-month,Credit card,No,No,No,Yes,28.56,409.17,No
CUST-10460,Female,0,Yes,No,19,Month-to-month,Credit card,Fiber optic,No,No,Yes,62.63,1254.82,Yes
CUST-10461,Male,0,No,No,23,Month-to-month,Mailed check,DSL,No,No,No,76.56,1715.51,Yes
CUST-10462,Female,0,Yes,No,72,Month-to-month,Electronic check,Fiber optic,No,No,No,53.27,3485.83,No
CUST-10463,Male,0,Yes,No,59,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,46.3,2621.18,No
CUST-10464,Female,0,No,No,12,Two year,Credit card,No,No,No,No,36.44,433.49,No
CUST-10465,Male,0,No,No,2,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,91.8,192.1,Yes
CUST-10466,Female,0,Yes,No,5,Month-to-month,Credit card,DSL,No,No,No,82.4,442.01,No
CUST-10467,Male,0,Yes,Yes,4,One year,Credit card,Fiber optic,No,No internet service,Yes,72.57,300.95,No
CUST-10468,Male,0,Yes,Yes,10,Month-to-month,Mailed check,DSL,Yes,No,Yes,29.49,299.04,No
